text,label
siento su frustración cuando veo esos números feos y siento su dolor cuando un sitio de infusión inserto en su cuerpo la hace ganar dolor,0
empecé a sentirme muy asustada por la decepción durante el tour sólo porque la lluvia y la niebla continuaron,4
solía trabajar que se siente tan necesitado y esto sólo grita por atención para complacerlo me sentí obligado a darle algo,0
quiero decir recuerdos que me hacen sentir sucio e indigno,0
me sentía aislada sola y malentendida,0
he estado sintiendo mal últimamente,3
siento que hay gente ahí fuera en internet que tiene problemas con mis amigos en línea y luego espera que sea odioso o malo para ellos también,3
me encantan esos coches y siento que mi segundo intento de poseer uno será agradable,1
siento algo por las relaciones el condenado,0
debería dejar que se calme solo pero luego se siente mal como una tía descuidada y no puedo tener eso,0
cuando vi a un hombre golpeando a un niño de años sin ninguna consideración,3
no sé si estos niños cumplirán sus sueños pero estoy feliz de que ellos como niños patrocinados tengan una mejor oportunidad de hacerlo y que en lugar de sentirse desesperados tienen una visión de algo más allá de sus vidas de pobreza,0
siento que no me importa,2
soy gay y me siento agredido por la derecha,4
creo que todos los actos de maldad son un resultado de alguna forma de egoísmo porque ser insensato requiere una falta de preocupación para la otra persona y algún sentimiento distorsionado de ganancia por ser insensato,3
nunca lo haré sentir desagradado y como si fuera un chico malo si sólo estuviera actuando de acuerdo con cómo lo crie y él está actuando como un niño de un año,0
creo que es el siguiente mejor porque veo un montón de nivel y no estoy mirando hacia abajo en ellos ni me estoy sintiendo feliz de que ellos tienen malos resultados porque entonces yo destacaría por qué debería,1
siempre pensé que los problemas eran mejores para tratar inmediatamente entonces puedes sentir que las cosas están resueltas y puedes sentirte mejor,1
estoy tan harto de navidad por navidad que realmente lucho para sentir festiva,1
siento que todo es tan delicado ahora,2
yo hago lo vacía decepcionada triste caótica destructiva que siento hoy enojada conmigo mismo por qué siempre me cago en la mierda,3
no me sorprende que algunas personas se sientan indignadas por las terribles consecuencias ambientales de la tala y la presa y después de ver cómo sus líderes los han traicionado ahora se están convirtiendo en autoridades superiores ayuda divina como último recurso,3
no raphael dice agarrar por su elocuencia habitual y sentir que se resbala de sus dedos con facilidad rencorosa,3
sé la razón principal por la que siento que me estoy perdiendo sin seguridad si alguna vez recuperaré esas piezas pero no estoy listo para hablar de eso todavía,4
cuando nos quedamos en vienna con nuestra clase,4
no me siento glamourosa,1
siento que era una chica traviesa y debería haber dicho de ninguna manera,2
me siento torturada hace años,4
me enviaron a casa sintiéndome un poco mareado y mareado,4
estoy seguro de que no estás solo sintiendo un poco gracioso sobre disfrutar del arte incluso negro creado y negro refrendado arte iluminado con un término que te marcaría como odioso atrasado y racista con una capital r si lo pronunciaste en conversación,5
me encargaré del flashback de los columpios y contaré las más mínimas mentiras blancas por el bien de sentirme libre durante varias horas llegando tarde a casa después de quedarse fuera del toque de queda para ver una película de terror bien como,1
siento que desarrollarán una conexión amistosa mientras progresa el tiempo,1
me siento muy vulnerable por compartir cosas que escribo pero golpeé el botón de publicación de todos modos,4
"me siento tan destrozada pero de una manera tonta, por supuesto",0
me siento tan descorazonado que me siento náusea y enferma,0
me siento muy sucio ahora pero me sentí muy bien,0
"quiero decir, no siento que es mi deber ayudar a todos nuestros lectores leales de hb entender el mundo que está pasando a su alrededor",2
siento gratitud por la oportunidad de conocer a tanta gente asombrosa a través de la magia de internet,5
sé que esto me hace una perra y media pero no puedo evitar sentir un poco triunfante cuando veo a un viejo nemesis entrar en mi hijo embarazada en el trabajo de remolque marido gordo esperando en el camión de la camioneta corriendo y claramente infeliz,1
no puedo defenderla totalmente la mujer que quería ser famosa y nadie alrededor de ella parece ser capaz de decirle cómo manejar la fama britney dejar los ángeles cuando se puede para empezar pero estoy empezando a sentir mucho más compasivo hacia ella,2
me siento extraordinariamente inteligente,1
siento que es un recurso increíble para las familias que viajan a orlando,1
me siento como un desastre caliente y probablemente soy,2
bebo una copa de champán y me siento muy aliviado,1
no estoy de acuerdo con hirsi ali en asuntos de política y estoy de acuerdo con mucho de lo que ingrid escribe por contraste pero habiendo crecido en un país por el que siento poco amor y con la cultura de la que no me identifico en lo menos puedo ayudar pero ser compasivo con ella,2
i también se siente abrumado por lo a menudo im decir im demasiado viejo para esa mierda,5
extraño a mis amigos y me siento descuidado,0
me atraía la sensación de ser admirado siendo un objeto de deseo y negándose a ceder,1
me acariciaba cariñosamente y ella se acurrucaba tan cerca de mí dándome esa maravillosa sensación cálida de amor a la madre divina que no puedo olvidar,1
siento que he estado esperando una vida para estar en esta experiencia de desarrollo tan siempre emocionada de compartir lo que sea que estoy aprendiendo que está desplegando para todos nosotros para experimentar con plena conciencia,1
me envejezco deseo encontrar formas creativas de seguir siendo bailarina porque siento que el tiempo cuando el cuerpo deja de reaccionar y responder a la danza es el momento en que el nivel artístico se perfecciona de una manera realmente grande,1
cuando todavía era un niño,3
me siento muy sola y me siento como si me faltara una parte de mí mismo,0
sentí la sensación burbujeante y muy pronto estaba en mi mira y clímax en sus manos y su lindo vestido pequeño,1
tuve que levantarme pronto para el coro así que traté el sentimiento de dolor de cabeza que no es asesino pero podría conseguir esa manera si lo enojas por la mayor parte de la noche,3
siento que mi miedo a los tiempos finales se ha ido y estoy sinceramente anhelando casa más que nunca en mi vida,2
creo y algunos me siento tristemente no son sinceros,1
te doy algunos consejos sobre la superación de los sentimientos de ser abrumado,4
no me sentí tan intimidado como me había sentido al principio de la clase,4
fui a casa ese día sintiéndome muy desalentado en toda la tierra que tenía que inventar pero con mi corazón puesto en cumplir mi destino,0
me siento anhelando en mí mismo o lo veo en otros se levanta como una necesidad que nunca se apagará un deseo nunca de ser extinguido,2
"lucho por lamer mis labios y al menos aliviar algo de la sensación seca crujiente, pero acaba consiguiendo un sabor poco agradable de la máscara atada sobre mi cara",0
"intenté convencerles de que la mia no haría que se sintieran mal como el verdadero trato, pero todavía eran reacios a probarlo",0
siento que rompimos el molde al menos hasta cierto punto cuando se trata del estereotipo de la rivalidad de hermanos,0
me siento totalmente dependiente de mi dulce jesus para llevarme a través de la conversación de la hora siguiente,1
siento que es desafortunado que el gobernador riley haya declarado que él y el partido republicano están recaudando fondos para demócratas en las elecciones,0
me siento perturbado dentro,0
tengo este insaciable deseo de plantar y limpiar y me siento un poco amoroso,2
tengo el presentimiento de que él respetaba mi elección haciendo mi camino por mi propia respuesta a nadie más que a mí mismo,1
me preocupo pero me siento inimportante porque tienen su mierda lo suficiente para que no me necesiten más,0
me siento tan destrozada esta noche,0
ive sintió los últimos días que me siento fantástica hoy,1
empecé a sentirme un poco extraño,5
me siento tan felizmente rebelde,3
me había estado sintiendo muy mal los dos primeros días,0
una relación en la que había puesto mi confianza,0
me siento humillada cuando la señora me mira desde la cama usando mis florecientes rosas y muñeca rosa,0
tomé un mini descanso de publicar fotos ya que no me he sentido inspirado últimamente,1
estoy tan emocionada pensando que un hombre caliente podría ver mi dulce coño pequeño esto me hace sentir tan travieso una niña traviesa hehehehehehehehehe,2
me siento como de alguna manera probablemente no ponerme en posiciones vulnerables lo suficiente y empujar los límites de ella,4
había estado sintiendo mal pero sintiendo un poco más normal trajo tantas cosas pequeñas en foco y todo parecía maravilloso,0
estaba cansado de sentirme inamado y roto y pensé que tal vez era la salida,0
apenas puedo mantener relaciones de larga distancia porque invertido demasiado en sentir mierda sola,0
me siento esperanzador de que ya estamos tomando medidas importantes para hacer estos cambios necesarios e importantes y que realmente vamos a hacer un cambio eficaz y hacerlo pronto,1
